codigo,utm_e,utm_n,lat_calculada,lng_calculada,motivo
FHV-V-3110,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3111,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3112,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3113,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3114,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3115,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3116,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3117,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3118,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3119,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3120,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3121,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3122,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3123,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3124,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3125,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3126,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3127,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3128,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3129,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3130,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3131,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3132,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3133,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3134,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3135,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3136,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3137,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3138,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3139,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3140,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3141,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3142,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3143,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3144,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3145,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3146,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3147,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3148,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3149,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3150,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3151,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3152,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3153,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3154,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3155,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3156,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3157,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3158,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3160,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3161,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3162,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3163,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3164,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3165,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3166,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3167,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3168,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3169,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3170,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3171,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3172,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3173,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3174,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3175,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3176,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3177,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3178,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3179,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3180,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3181,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3182,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3183,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3184,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3185,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3186,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3187,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3188,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3189,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3190,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3191,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3192,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3193,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3194,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3195,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3196,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3197,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-V-3198,47,22,-85.52653614390462,-141.23046510449723,"Latitude fora do range do Paraná"
FHV-M-0018,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0025,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0026,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0027,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0028,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0029,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0030,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0031,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0032,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0033,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0047,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0048,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0049,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0051,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0052,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0053,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0054,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0055,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0056,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0057,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0058,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0059,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0060,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0061,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0062,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0063,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0064,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0065,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0066,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0067,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0068,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0069,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0070,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0086,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0111,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0134,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0140,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0151,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0152,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0153,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0156,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0159,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0160,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0161,49,25,-85.52655411152962,-141.23012257524763,"Latitude fora do range do Paraná"
FHV-M-0191,651122744,7190510.66,N/A,N/A,"Resultado da conversão é Infinity"
FHV-M-0201,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0202,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0203,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0204,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0205,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0206,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0207,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0208,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0209,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0210,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0212,47,20,-85.52653607181085,-141.2306940722814,"Latitude fora do range do Paraná"
FHV-M-0214,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0215,47,20,-85.52653607181085,-141.2306940722814,"Latitude fora do range do Paraná"
FHV-M-0216,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0218,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0219,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0220,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0221,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0222,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0223,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0224,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0226,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0227,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0228,811893.08,7674924.31,-20.999999959018,-47.99999995338891,"Latitude fora do range do Paraná"
FHV-M-0229,47,20,-85.52653607181085,-141.2306940722814,"Latitude fora do range do Paraná"
FHV-M-0230,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0231,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0232,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0233,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0235,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0236,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0237,47,20,-85.52653607181085,-141.2306940722814,"Latitude fora do range do Paraná"
FHV-M-0238,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0239,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0240,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0241,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0242,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0244,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0245,47,20,-85.52653607181085,-141.2306940722814,"Latitude fora do range do Paraná"
FHV-M-0246,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0247,-47,-20,-85.525695213617,-141.23522910963885,"Latitude fora do range do Paraná"
FHV-M-0248,47,20,-85.52653607181085,-141.2306940722814,"Latitude fora do range do Paraná"
FHV-M-0250,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0251,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0252,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0253,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0254,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0255,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0256,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0257,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0258,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0259,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0260,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0261,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0263,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0265,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0266,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0267,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0268,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0269,48,20,-85.52654500161972,-141.23069453464794,"Latitude fora do range do Paraná"
FHV-M-0270,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0271,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
FHV-M-0272,48,21,-85.52654503767565,-141.23058005052732,"Latitude fora do range do Paraná"
